loan_id,customer_id,product_type,plafond,tenor_months,interest_rate,disbursed_at,status,dpd,is_default,outstanding,updated_at
LOAN0000205,CUST001888,Tunaiku Mikro,25000000,6,12.05,2024-05-07,DPD30,35,1,21845725,2025-02-28 00:00:00
LOAN0000206,CUST001810,Tunaiku KTA,5000000,6,29.03,2024-12-07,LANCAR,0,0,4403470,2025-10-26 00:00:00
LOAN0000207,CUST002667,SMB Invoice Financing,2000000,6,23.59,2023-12-14,LUNAS,0,0,0,2024-08-24 00:00:00
LOAN0000208,CUST002231,Tunaiku Mikro,2000000,6,23.8,2025-08-11,DPD60,65,1,694114,2026-06-24 00:00:00
LOAN0000209,CUST003256,SMB Modal Usaha,25000000,3,16.77,2025-09-19,LANCAR,0,0,9983543,2026-07-11 00:00:00
LOAN0000210,CUST002491,SMB Modal Usaha,25000000,18,14.51,2023-01-21,DPD30,35,1,17487267,2023-10-03 00:00:00
LOAN0000211,CUST001511,Tunaiku Mikro,5000000,18,13.24,2022-11-29,LANCAR,0,0,4319791,2023-02-13 00:00:00
LOAN0000212,CUST002237,SMB Modal Usaha,2000000,18,31.95,2022-07-02,LANCAR,0,0,890371,2022-07-22 00:00:00
LOAN0000213,CUST003509,Tunaiku Mikro,2000000,6,28.88,2025-03-21,LANCAR,0,0,549130,2026-01-02 00:00:00
LOAN0000214,CUST000016,SMB Modal Usaha,2000000,6,34.8,2024-05-08,LUNAS,0,0,0,2024-09-23 00:00:00
LOAN0000215,CUST001221,Tunaiku KTA,2000000,6,20.83,2024-04-14,LANCAR,0,0,1802673,2024-12-06 00:00:00
LOAN0000216,CUST002995,Tunaiku KTA,5000000,12,28.76,2022-06-08,LANCAR,0,0,4946065,2022-09-24 00:00:00
LOAN0000217,CUST002664,Tunaiku Mikro,2000000,3,34.42,2024-05-31,LUNAS,0,0,0,2025-06-03 00:00:00
LOAN0000218,CUST003111,SMB Modal Usaha,50000000,6,22.36,2026-02-20,LANCAR,0,0,39247408,2026-05-19 00:00:00
LOAN0000219,CUST001839,Tunaiku KTA,5000000,6,27.72,2023-01-06,LUNAS,0,0,0,2023-08-15 00:00:00
LOAN0000220,CUST004827,Tunaiku KTA,50000000,24,14.93,2024-12-04,LANCAR,0,0,13754136,2025-06-15 00:00:00
LOAN0000221,CUST000009,Tunaiku Mikro,2000000,6,22.82,2022-07-14,LANCAR,0,0,666271,2023-05-20 00:00:00
LOAN0000222,CUST000204,SMB Modal Usaha,2000000,24,21.89,2024-07-17,LANCAR,0,0,1741600,2025-01-21 00:00:00
LOAN0000223,CUST000336,Tunaiku Mikro,100000000,3,19.16,2022-07-03,DPD30,35,1,66199857,2022-07-19 00:00:00
LOAN0000224,CUST000880,Tunaiku KTA,5000000,24,34.9,2024-01-26,LANCAR,0,0,1718058,2024-03-01 00:00:00
LOAN0000225,CUST001293,Tunaiku KTA,10000000,3,30.06,2022-03-05,DPD30,35,1,7356375,2022-03-25 00:00:00
LOAN0000226,CUST001917,Tunaiku Mikro,25000000,3,27.44,2025-02-04,LANCAR,0,0,6691789,2026-02-12 00:00:00
LOAN0000227,CUST002090,Tunaiku KTA,2000000,6,26.51,2022-08-09,LANCAR,0,0,711345,2022-12-16 00:00:00
LOAN0000228,CUST003891,Tunaiku Mikro,25000000,12,13.11,2023-03-28,LANCAR,0,0,18812204,2024-02-18 00:00:00
LOAN0000229,CUST001312,Tunaiku KTA,100000000,12,28.18,2023-05-30,LANCAR,0,0,96458127,2023-10-16 00:00:00
LOAN0000230,CUST001051,Tunaiku KTA,10000000,12,35.6,2023-11-22,LANCAR,0,0,3139503,2024-01-24 00:00:00
LOAN0000231,CUST002900,Tunaiku KTA,10000000,6,20.75,2024-01-10,LUNAS,0,0,0,2024-07-24 00:00:00
LOAN0000232,CUST002046,Tunaiku Mikro,2000000,24,29.37,2023-02-08,LANCAR,0,0,1732308,2023-09-21 00:00:00
LOAN0000233,CUST000965,Tunaiku KTA,25000000,12,17.24,2024-11-07,LANCAR,0,0,4480267,2025-06-17 00:00:00
LOAN0000234,CUST004771,SMB Invoice Financing,2000000,6,22.1,2025-10-17,LANCAR,0,0,896815,2026-08-01 00:00:00
LOAN0000235,CUST001687,Tunaiku KTA,2000000,12,26.7,2022-07-10,LANCAR,0,0,1235591,2023-05-16 00:00:00
LOAN0000236,CUST000756,Tunaiku Mikro,5000000,6,20.04,2025-08-20,LANCAR,0,0,4966951,2026-06-11 00:00:00
LOAN0000237,CUST001716,Tunaiku KTA,10000000,18,14.15,2023-08-30,LANCAR,0,0,4689360,2023-10-05 00:00:00
LOAN0000238,CUST001792,Tunaiku KTA,2000000,3,32.68,2024-09-07,DPD60,65,1,318212,2025-02-10 00:00:00
LOAN0000239,CUST000554,SMB Modal Usaha,10000000,6,21.24,2025-06-10,LANCAR,0,0,5068426,2026-07-13 00:00:00
LOAN0000240,CUST003941,Tunaiku Mikro,2000000,3,13.78,2023-12-25,LUNAS,0,0,0,2024-09-10 00:00:00
LOAN0000241,CUST002772,Tunaiku Mikro,2000000,18,15.23,2023-02-10,LANCAR,0,0,1159150,2023-03-15 00:00:00
LOAN0000242,CUST003950,SMB Invoice Financing,5000000,12,33.63,2023-06-21,LUNAS,0,0,0,2024-05-01 00:00:00
LOAN0000243,CUST002426,SMB Invoice Financing,2000000,36,13.99,2024-04-26,LUNAS,0,0,0,2024-12-21 00:00:00
LOAN0000244,CUST002161,SMB Invoice Financing,50000000,3,34.97,2024-06-21,LANCAR,0,0,15727243,2025-02-06 00:00:00
LOAN0000245,CUST004159,Tunaiku Mikro,50000000,3,18.8,2025-02-06,LUNAS,0,0,0,2025-05-17 00:00:00
LOAN0000246,CUST000489,Tunaiku KTA,10000000,18,30.15,2022-05-28,LUNAS,0,0,0,2023-02-21 00:00:00
LOAN0000247,CUST000778,Tunaiku Mikro,10000000,36,26.19,2024-07-16,LANCAR,0,0,6835406,2024-10-28 00:00:00
LOAN0000248,CUST002761,Tunaiku Mikro,2000000,18,25.79,2022-10-31,LUNAS,0,0,0,2023-06-09 00:00:00
LOAN0000249,CUST000296,Tunaiku KTA,5000000,3,13.74,2024-07-13,DPD60,65,1,4036306,2024-08-09 00:00:00
LOAN0000250,CUST000879,Tunaiku KTA,2000000,3,12.34,2023-08-15,LANCAR,0,0,1555247,2024-03-03 00:00:00
LOAN0000251,CUST001594,Tunaiku Mikro,10000000,3,21.88,2024-01-01,LANCAR,0,0,1114617,2024-11-09 00:00:00
LOAN0000252,CUST001138,Tunaiku KTA,25000000,3,35.54,2023-11-03,LANCAR,0,0,11961066,2024-10-15 00:00:00
LOAN0000253,CUST001170,Tunaiku KTA,25000000,18,25.29,2024-06-19,LANCAR,0,0,2500071,2025-06-07 00:00:00
LOAN0000254,CUST003209,Tunaiku Mikro,2000000,18,31.0,2022-04-20,LUNAS,0,0,0,2022-09-23 00:00:00
LOAN0000255,CUST000797,SMB Modal Usaha,10000000,36,25.98,2022-07-24,LANCAR,0,0,1009889,2022-09-06 00:00:00
LOAN0000256,CUST004251,Tunaiku KTA,2000000,3,17.55,2023-03-27,LANCAR,0,0,1811722,2023-11-08 00:00:00
LOAN0000257,CUST003322,Tunaiku KTA,50000000,6,14.3,2022-11-08,LUNAS,0,0,0,2023-07-27 00:00:00
LOAN0000258,CUST003394,Tunaiku KTA,10000000,12,18.86,2023-02-07,LUNAS,0,0,0,2023-06-18 00:00:00
LOAN0000259,CUST004824,SMB Modal Usaha,2000000,12,14.7,2025-06-27,LANCAR,0,0,1296953,2026-02-06 00:00:00
LOAN0000260,CUST001007,Tunaiku KTA,5000000,12,17.85,2022-12-24,LUNAS,0,0,0,2024-01-01 00:00:00
LOAN0000261,CUST000981,Tunaiku KTA,2000000,6,16.08,2022-03-04,LANCAR,0,0,1099758,2022-08-24 00:00:00
LOAN0000262,CUST003131,SMB Modal Usaha,25000000,12,14.95,2025-10-02,DPD30,35,1,24812884,2025-10-03 00:00:00
LOAN0000263,CUST003686,Tunaiku Mikro,2000000,24,16.16,2022-11-09,DPD30,35,1,1511827,2023-01-23 00:00:00
LOAN0000264,CUST003682,Tunaiku Mikro,50000000,6,13.31,2025-01-24,LANCAR,0,0,17021726,2025-06-13 00:00:00
LOAN0000265,CUST000004,Tunaiku Mikro,25000000,3,30.16,2023-06-12,LANCAR,0,0,8321606,2023-12-02 00:00:00
LOAN0000266,CUST003046,SMB Modal Usaha,25000000,12,29.66,2023-02-10,LUNAS,0,0,0,2023-09-27 00:00:00
LOAN0000267,CUST002523,Tunaiku Mikro,50000000,6,24.99,2025-07-19,LANCAR,0,0,35956255,2026-03-05 00:00:00
LOAN0000268,CUST000687,Tunaiku KTA,2000000,3,19.73,2024-01-03,LANCAR,0,0,767404,2024-09-29 00:00:00
LOAN0000269,CUST000120,SMB Modal Usaha,10000000,12,28.07,2022-04-04,LANCAR,0,0,6502015,2023-04-18 00:00:00
LOAN0000270,CUST002496,Tunaiku KTA,50000000,36,28.55,2023-11-05,LANCAR,0,0,9266479,2024-08-25 00:00:00
LOAN0000271,CUST000180,SMB Invoice Financing,10000000,24,26.3,2023-09-20,LUNAS,0,0,0,2023-10-16 00:00:00
LOAN0000272,CUST001146,Tunaiku KTA,10000000,3,14.8,2023-02-12,LANCAR,0,0,6097430,2024-02-20 00:00:00
LOAN0000273,CUST003397,Tunaiku KTA,2000000,12,14.45,2022-06-29,LANCAR,0,0,1155216,2023-06-04 00:00:00
LOAN0000274,CUST002743,Tunaiku KTA,25000000,18,28.86,2024-11-26,LANCAR,0,0,2634433,2025-02-27 00:00:00
LOAN0000275,CUST000801,Tunaiku KTA,25000000,6,25.31,2023-05-14,LUNAS,0,0,0,2023-06-07 00:00:00
LOAN0000276,CUST001436,Tunaiku KTA,25000000,3,25.53,2024-10-31,LANCAR,0,0,14047334,2024-12-25 00:00:00
LOAN0000277,CUST002515,Tunaiku Mikro,5000000,12,28.65,2022-12-18,LANCAR,0,0,2980285,2023-05-13 00:00:00
LOAN0000278,CUST001565,Tunaiku Mikro,50000000,12,26.87,2024-03-02,LUNAS,0,0,0,2024-11-20 00:00:00
LOAN0000279,CUST003966,Tunaiku KTA,50000000,3,19.0,2024-07-26,LANCAR,0,0,38853810,2024-09-28 00:00:00
LOAN0000280,CUST000310,Tunaiku KTA,5000000,12,30.57,2022-05-11,DPD90,95,1,2972298,2023-06-12 00:00:00
LOAN0000281,CUST002291,Tunaiku Mikro,2000000,6,29.58,2024-09-22,LANCAR,0,0,475230,2024-10-23 00:00:00
LOAN0000282,CUST000337,Tunaiku Mikro,10000000,6,23.05,2022-04-22,LUNAS,0,0,0,2022-07-16 00:00:00
LOAN0000283,CUST001540,Tunaiku Mikro,25000000,6,28.83,2023-06-21,LANCAR,0,0,23120351,2023-09-29 00:00:00
LOAN0000284,CUST000914,Tunaiku KTA,10000000,24,25.15,2025-11-01,LUNAS,0,0,0,2025-11-28 00:00:00
LOAN0000285,CUST000420,Tunaiku KTA,10000000,6,30.23,2024-11-17,LANCAR,0,0,7401046,2025-09-28 00:00:00
LOAN0000286,CUST004842,Tunaiku Mikro,50000000,3,33.07,2024-01-24,LANCAR,0,0,11970615,2024-12-22 00:00:00
LOAN0000287,CUST000828,SMB Modal Usaha,5000000,3,34.76,2022-06-13,LANCAR,0,0,1641987,2023-06-18 00:00:00
LOAN0000288,CUST000633,Tunaiku Mikro,25000000,6,22.77,2025-08-07,LUNAS,0,0,0,2026-03-28 00:00:00
LOAN0000289,CUST002487,Tunaiku KTA,50000000,12,24.76,2023-04-01,LANCAR,0,0,15396732,2023-12-31 00:00:00
LOAN0000290,CUST004795,Tunaiku Mikro,5000000,12,13.48,2024-07-12,LANCAR,0,0,4278979,2025-06-12 00:00:00
LOAN0000291,CUST004579,Tunaiku Mikro,2000000,12,34.36,2022-01-08,LANCAR,0,0,967886,2022-04-27 00:00:00
LOAN0000292,CUST000193,Tunaiku KTA,10000000,12,23.89,2024-02-11,LANCAR,0,0,1541635,2024-02-24 00:00:00
LOAN0000293,CUST001369,SMB Invoice Financing,2000000,6,35.88,2023-02-02,LANCAR,0,0,880587,2023-11-17 00:00:00
LOAN0000294,CUST001942,Tunaiku KTA,5000000,18,12.82,2024-02-24,LANCAR,0,0,531191,2024-03-02 00:00:00
LOAN0000295,CUST000452,Tunaiku KTA,25000000,6,16.16,2023-03-28,LANCAR,0,0,24146100,2023-11-17 00:00:00
LOAN0000296,CUST001293,Tunaiku Mikro,25000000,12,28.94,2022-04-03,LANCAR,0,0,8371797,2022-05-23 00:00:00
LOAN0000297,CUST003736,Tunaiku KTA,2000000,3,12.9,2023-10-19,LANCAR,0,0,699987,2023-12-27 00:00:00
LOAN0000298,CUST004017,Tunaiku KTA,10000000,12,29.87,2024-06-08,LANCAR,0,0,4617279,2024-09-06 00:00:00
LOAN0000299,CUST000570,Tunaiku KTA,2000000,12,28.31,2025-03-26,LUNAS,0,0,0,2025-06-01 00:00:00
LOAN0000300,CUST001726,Tunaiku KTA,10000000,24,22.25,2022-08-01,LUNAS,0,0,0,2023-05-21 00:00:00
LOAN0000301,CUST004940,Tunaiku Mikro,50000000,6,29.31,2023-10-02,LANCAR,0,0,42001519,2024-06-01 00:00:00
LOAN0000302,CUST002485,Tunaiku KTA,5000000,6,23.61,2023-02-01,LANCAR,0,0,1365435,2023-06-23 00:00:00
LOAN0000303,CUST000631,Tunaiku KTA,10000000,12,31.85,2024-11-29,DPD60,65,1,6211604,2025-10-02 00:00:00
LOAN0000304,CUST000132,Tunaiku KTA,2000000,6,18.14,2025-12-05,LANCAR,0,0,1126776,2026-06-15 00:00:00
LOAN0000305,CUST004047,Tunaiku Mikro,50000000,6,19.74,2022-04-15,LANCAR,0,0,7413352,2022-07-16 00:00:00
LOAN0000306,CUST001222,SMB Invoice Financing,50000000,12,20.0,2023-03-15,LUNAS,0,0,0,2024-03-22 00:00:00
LOAN0000307,CUST000141,Tunaiku KTA,2000000,3,14.85,2023-02-27,LUNAS,0,0,0,2023-04-17 00:00:00
LOAN0000308,CUST004613,Tunaiku Mikro,5000000,6,16.63,2024-11-18,LANCAR,0,0,1325694,2025-05-31 00:00:00
LOAN0000309,CUST004712,Tunaiku Mikro,50000000,24,24.45,2024-08-20,LANCAR,0,0,9000252,2024-09-27 00:00:00
LOAN0000310,CUST000833,SMB Modal Usaha,10000000,6,31.14,2025-04-05,LANCAR,0,0,5924798,2026-03-19 00:00:00
LOAN0000311,CUST000944,SMB Modal Usaha,25000000,12,24.49,2023-02-11,LUNAS,0,0,0,2024-03-04 00:00:00
LOAN0000312,CUST003702,SMB Modal Usaha,100000000,6,27.06,2022-01-22,LANCAR,0,0,57090828,2022-09-10 00:00:00
LOAN0000313,CUST004831,Tunaiku Mikro,25000000,3,20.5,2023-01-05,LANCAR,0,0,11689429,2023-09-08 00:00:00
LOAN0000314,CUST001607,Tunaiku KTA,5000000,36,31.85,2022-06-27,LANCAR,0,0,3659642,2023-01-02 00:00:00
LOAN0000315,CUST001533,Tunaiku Mikro,10000000,12,28.11,2022-11-05,LANCAR,0,0,4584458,2023-08-20 00:00:00
LOAN0000316,CUST001329,Tunaiku KTA,5000000,36,13.0,2024-04-11,LUNAS,0,0,0,2024-05-16 00:00:00
LOAN0000317,CUST004545,SMB Invoice Financing,25000000,18,18.59,2025-01-18,LANCAR,0,0,16345937,2025-01-31 00:00:00
LOAN0000318,CUST000739,Tunaiku KTA,10000000,18,16.21,2022-02-04,LANCAR,0,0,7630176,2022-06-04 00:00:00
LOAN0000319,CUST002284,Tunaiku Mikro,100000000,6,26.85,2024-06-03,LUNAS,0,0,0,2024-11-17 00:00:00
LOAN0000320,CUST000867,Tunaiku KTA,25000000,12,31.45,2025-07-22,LANCAR,0,0,10158842,2026-03-23 00:00:00
LOAN0000321,CUST001984,SMB Modal Usaha,5000000,12,19.34,2023-03-27,LANCAR,0,0,3973129,2024-01-25 00:00:00
LOAN0000322,CUST004919,Tunaiku Mikro,5000000,18,34.95,2025-11-03,LUNAS,0,0,0,2026-09-14 00:00:00
LOAN0000323,CUST001673,Tunaiku KTA,10000000,12,32.58,2022-05-25,LANCAR,0,0,1735702,2023-02-15 00:00:00
LOAN0000324,CUST000647,Tunaiku KTA,2000000,36,20.64,2024-04-11,LUNAS,0,0,0,2024-09-03 00:00:00
LOAN0000325,CUST004764,SMB Invoice Financing,5000000,12,27.64,2024-11-15,LANCAR,0,0,2174542,2025-05-07 00:00:00
LOAN0000326,CUST002455,Tunaiku Mikro,50000000,3,19.27,2025-12-05,LANCAR,0,0,17051241,2026-03-09 00:00:00
LOAN0000327,CUST001746,Tunaiku Mikro,10000000,6,27.47,2024-09-02,DPD30,35,1,9220726,2025-02-07 00:00:00
LOAN0000328,CUST000950,Tunaiku KTA,25000000,12,33.29,2023-04-01,LANCAR,0,0,22441382,2023-11-26 00:00:00
LOAN0000329,CUST001442,SMB Modal Usaha,5000000,12,29.08,2023-01-24,LUNAS,0,0,0,2023-03-17 00:00:00
LOAN0000330,CUST004911,Tunaiku Mikro,50000000,18,22.34,2022-10-29,LUNAS,0,0,0,2023-08-20 00:00:00
LOAN0000331,CUST002537,SMB Modal Usaha,10000000,36,32.26,2022-06-13,LANCAR,0,0,6437023,2023-01-14 00:00:00
LOAN0000332,CUST002792,Tunaiku Mikro,25000000,6,31.92,2023-01-17,LANCAR,0,0,19985035,2023-03-07 00:00:00
LOAN0000333,CUST002400,SMB Modal Usaha,10000000,12,30.75,2024-09-29,LANCAR,0,0,1802480,2025-05-06 00:00:00
LOAN0000334,CUST003255,Tunaiku Mikro,2000000,3,24.59,2024-10-22,LANCAR,0,0,957818,2025-11-09 00:00:00
LOAN0000335,CUST003089,Tunaiku KTA,5000000,18,32.57,2022-03-11,LANCAR,0,0,4325255,2023-01-15 00:00:00
LOAN0000336,CUST000329,Tunaiku Mikro,25000000,6,23.82,2025-09-12,LANCAR,0,0,16908500,2026-06-26 00:00:00
LOAN0000337,CUST000585,SMB Invoice Financing,5000000,18,32.91,2022-11-09,LUNAS,0,0,0,2022-12-20 00:00:00
LOAN0000338,CUST004981,Tunaiku KTA,5000000,6,33.21,2024-03-24,LANCAR,0,0,2378274,2025-01-19 00:00:00
LOAN0000339,CUST001811,Tunaiku Mikro,5000000,18,28.06,2025-10-09,LANCAR,0,0,2982833,2025-10-18 00:00:00
LOAN0000340,CUST001334,Tunaiku KTA,5000000,24,20.45,2022-06-02,LANCAR,0,0,4513875,2022-06-16 00:00:00
LOAN0000341,CUST000491,SMB Modal Usaha,2000000,6,16.11,2024-12-09,LANCAR,0,0,356190,2025-01-29 00:00:00
LOAN0000342,CUST002798,Tunaiku KTA,10000000,12,32.23,2022-07-15,LUNAS,0,0,0,2023-04-29 00:00:00
LOAN0000343,CUST003084,SMB Modal Usaha,5000000,6,24.54,2023-06-11,LANCAR,0,0,969558,2023-11-06 00:00:00
LOAN0000344,CUST002458,Tunaiku Mikro,10000000,6,35.65,2026-03-13,LANCAR,0,0,5386628,2026-04-12 00:00:00
LOAN0000345,CUST004614,SMB Modal Usaha,25000000,3,33.88,2025-03-17,LANCAR,0,0,4416937,2026-01-03 00:00:00
LOAN0000346,CUST003860,Tunaiku Mikro,50000000,12,19.8,2025-04-15,LANCAR,0,0,45080059,2026-04-09 00:00:00
LOAN0000347,CUST002923,SMB Modal Usaha,2000000,3,31.86,2024-09-30,LANCAR,0,0,1702845,2024-10-23 00:00:00
LOAN0000348,CUST002472,Tunaiku KTA,10000000,24,33.24,2023-04-11,LUNAS,0,0,0,2023-07-01 00:00:00
LOAN0000349,CUST002839,Tunaiku KTA,2000000,12,29.84,2023-04-23,LANCAR,0,0,393778,2023-08-07 00:00:00
LOAN0000350,CUST000427,Tunaiku KTA,5000000,36,16.38,2024-04-20,LANCAR,0,0,3934242,2025-01-17 00:00:00
LOAN0000351,CUST000218,Tunaiku Mikro,100000000,24,12.84,2022-03-22,LANCAR,0,0,77525111,2023-04-10 00:00:00
LOAN0000352,CUST004237,Tunaiku Mikro,25000000,36,20.59,2022-07-07,LANCAR,0,0,4585814,2022-10-19 00:00:00
LOAN0000353,CUST000992,Tunaiku KTA,5000000,6,27.73,2024-01-20,DPD60,65,1,4318584,2024-05-20 00:00:00
LOAN0000354,CUST000943,SMB Modal Usaha,2000000,3,27.7,2023-04-23,LANCAR,0,0,1065370,2023-09-26 00:00:00
LOAN0000355,CUST000031,Tunaiku KTA,2000000,36,27.96,2026-02-12,WRITE_OFF,120,1,1206620,2026-03-18 00:00:00
LOAN0000356,CUST004484,Tunaiku KTA,5000000,3,28.48,2026-04-25,LUNAS,0,0,0,2026-05-20 00:00:00
LOAN0000357,CUST003246,Tunaiku KTA,25000000,12,14.46,2023-09-27,DPD30,35,1,16684795,2024-06-30 00:00:00
LOAN0000358,CUST000908,Tunaiku Mikro,2000000,6,21.84,2025-12-07,LANCAR,0,0,1135318,2026-09-16 00:00:00
LOAN0000359,CUST000249,Tunaiku KTA,5000000,36,19.24,2023-08-17,LANCAR,0,0,4460895,2024-02-22 00:00:00
LOAN0000360,CUST001880,Tunaiku Mikro,2000000,18,12.18,2023-11-26,DPD60,65,1,1172737,2024-09-15 00:00:00
LOAN0000361,CUST001962,Tunaiku Mikro,25000000,24,28.6,2025-12-09,LANCAR,0,0,23876168,2026-07-06 00:00:00
LOAN0000362,CUST002581,Tunaiku Mikro,25000000,18,12.97,2026-04-20,LUNAS,0,0,0,2026-10-21 00:00:00
LOAN0000363,CUST001376,Tunaiku Mikro,50000000,12,26.68,2024-05-12,LANCAR,0,0,48254550,2025-05-12 00:00:00
LOAN0000364,CUST002727,Tunaiku KTA,5000000,24,29.82,2023-03-15,LANCAR,0,0,4082068,2023-10-05 00:00:00
LOAN0000365,CUST003206,Tunaiku Mikro,25000000,36,27.44,2023-07-27,DPD60,65,1,9076673,2023-09-28 00:00:00
LOAN0000366,CUST000550,Tunaiku Mikro,5000000,12,15.91,2024-09-05,LUNAS,0,0,0,2025-02-05 00:00:00
LOAN0000367,CUST003702,SMB Invoice Financing,2000000,18,18.77,2025-04-26,LUNAS,0,0,0,2025-11-26 00:00:00
LOAN0000368,CUST002299,SMB Invoice Financing,25000000,12,14.52,2025-07-26,LANCAR,0,0,13878290,2026-03-26 00:00:00
LOAN0000369,CUST003478,Tunaiku KTA,25000000,6,32.71,2023-02-08,DPD30,35,1,19402651,2023-12-03 00:00:00
LOAN0000370,CUST003940,Tunaiku Mikro,2000000,6,20.16,2022-04-23,LUNAS,0,0,0,2022-08-24 00:00:00
LOAN0000371,CUST001420,Tunaiku KTA,50000000,12,24.4,2022-05-04,LANCAR,0,0,17497414,2022-07-03 00:00:00
LOAN0000372,CUST000186,SMB Modal Usaha,2000000,12,33.23,2022-11-11,DPD60,65,1,1641456,2023-12-16 00:00:00
LOAN0000373,CUST000308,SMB Invoice Financing,25000000,6,27.27,2026-01-12,DPD90,95,1,18577302,2027-02-06 00:00:00
LOAN0000374,CUST004636,Tunaiku KTA,5000000,12,19.26,2024-08-28,LANCAR,0,0,1102109,2025-09-22 00:00:00
LOAN0000375,CUST002942,Tunaiku Mikro,5000000,12,33.92,2022-02-22,LUNAS,0,0,0,2022-12-04 00:00:00
LOAN0000376,CUST001985,Tunaiku Mikro,5000000,3,30.78,2023-02-14,LANCAR,0,0,2410483,2023-10-08 00:00:00
LOAN0000377,CUST000219,Tunaiku KTA,100000000,6,18.1,2023-05-28,LUNAS,0,0,0,2024-04-24 00:00:00
LOAN0000378,CUST000505,Tunaiku Mikro,50000000,6,17.64,2023-09-22,LANCAR,0,0,18208838,2024-08-01 00:00:00
LOAN0000379,CUST004029,Tunaiku Mikro,2000000,6,23.74,2025-01-31,DPD30,35,1,1017699,2025-08-29 00:00:00
LOAN0000380,CUST004989,Tunaiku KTA,100000000,12,29.01,2024-09-11,LANCAR,0,0,99985748,2024-11-07 00:00:00
LOAN0000381,CUST002125,Tunaiku Mikro,2000000,12,15.08,2023-08-12,LUNAS,0,0,0,2024-07-12 00:00:00
LOAN0000382,CUST002975,SMB Invoice Financing,2000000,18,24.17,2023-06-02,LUNAS,0,0,0,2024-01-27 00:00:00
LOAN0000383,CUST000042,SMB Invoice Financing,50000000,3,14.42,2025-10-28,LANCAR,0,0,34842635,2026-06-20 00:00:00
LOAN0000384,CUST000180,SMB Invoice Financing,25000000,18,27.93,2024-10-02,LUNAS,0,0,0,2025-03-07 00:00:00
LOAN0000385,CUST000404,Tunaiku KTA,25000000,12,26.65,2024-01-19,DPD60,65,1,5312485,2025-01-11 00:00:00
LOAN0000386,CUST001561,SMB Modal Usaha,5000000,12,16.73,2024-06-05,LANCAR,0,0,3950413,2025-02-17 00:00:00
LOAN0000387,CUST002182,Tunaiku Mikro,50000000,12,23.79,2025-02-19,LANCAR,0,0,6823636,2025-03-25 00:00:00
LOAN0000388,CUST003971,Tunaiku Mikro,10000000,12,18.82,2024-09-03,LANCAR,0,0,9175611,2025-05-12 00:00:00
LOAN0000389,CUST000669,Tunaiku Mikro,5000000,12,23.6,2023-11-30,LUNAS,0,0,0,2024-01-09 00:00:00
LOAN0000390,CUST000354,Tunaiku Mikro,5000000,12,16.46,2022-10-30,LUNAS,0,0,0,2023-12-04 00:00:00
LOAN0000391,CUST004787,SMB Invoice Financing,10000000,36,35.28,2025-06-10,LANCAR,0,0,5551505,2026-01-16 00:00:00
LOAN0000392,CUST000646,Tunaiku Mikro,2000000,12,20.77,2025-03-13,LANCAR,0,0,1118349,2026-03-18 00:00:00
LOAN0000393,CUST000093,SMB Invoice Financing,5000000,12,20.64,2023-12-20,LANCAR,0,0,4428034,2024-05-14 00:00:00
LOAN0000394,CUST002808,Tunaiku KTA,25000000,6,22.64,2023-05-22,LANCAR,0,0,13155852,2023-08-07 00:00:00
LOAN0000395,CUST002125,Tunaiku KTA,50000000,12,15.54,2024-06-09,LUNAS,0,0,0,2025-01-27 00:00:00
LOAN0000396,CUST003416,Tunaiku Mikro,100000000,36,22.46,2023-05-09,LANCAR,0,0,95208028,2023-12-05 00:00:00
LOAN0000397,CUST002980,Tunaiku Mikro,5000000,24,32.31,2025-02-21,LUNAS,0,0,0,2025-02-25 00:00:00
LOAN0000398,CUST003733,Tunaiku KTA,5000000,6,15.7,2025-02-14,LUNAS,0,0,0,2025-07-21 00:00:00
LOAN0000399,CUST002369,Tunaiku Mikro,2000000,18,19.19,2022-07-26,LANCAR,0,0,1523990,2023-01-29 00:00:00
LOAN0000400,CUST001590,Tunaiku Mikro,2000000,24,17.34,2023-07-13,LANCAR,0,0,1628659,2023-08-19 00:00:00
LOAN0000401,CUST000148,SMB Modal Usaha,25000000,3,20.0,2026-02-11,LANCAR,0,0,2804061,2026-08-05 00:00:00
LOAN0000402,CUST001474,Tunaiku Mikro,50000000,36,35.49,2025-04-06,LANCAR,0,0,8150825,2025-07-25 00:00:00
LOAN0000403,CUST001054,Tunaiku KTA,10000000,18,28.51,2022-07-11,LANCAR,0,0,2050357,2023-02-21 00:00:00
LOAN0000404,CUST003706,Tunaiku KTA,10000000,24,30.8,2025-04-28,LANCAR,0,0,5651502,2026-03-20 00:00:00
LOAN0000405,CUST002415,Tunaiku Mikro,2000000,6,18.06,2023-09-20,LANCAR,0,0,1206773,2023-11-29 00:00:00
LOAN0000406,CUST004833,Tunaiku Mikro,10000000,6,20.54,2024-04-05,LUNAS,0,0,0,2024-07-23 00:00:00
LOAN0000407,CUST001312,Tunaiku KTA,10000000,24,27.57,2024-11-03,LANCAR,0,0,1251590,2025-03-24 00:00:00
LOAN0000408,CUST004520,Tunaiku Mikro,2000000,12,27.76,2023-03-28,LANCAR,0,0,1248363,2024-04-27 00:00:00
LOAN0000409,CUST003924,Tunaiku Mikro,10000000,24,18.52,2023-07-29,LUNAS,0,0,0,2024-03-29 00:00:00
