txn_id,account_id,txn_type,channel,amount,txn_ts
TXN000000315,ACC0004497,TOPUP,QRIS,63193,2025-06-13 06:11:13
TXN000000316,ACC0000776,WITHDRAWAL,MOBILE_APP,95523,2025-11-07 06:35:11
TXN000000317,ACC0005892,WITHDRAWAL,VA,512785,2026-02-09 22:59:26
TXN000000318,ACC0000390,PAYMENT,MOBILE_APP,438065,2025-08-01 22:18:41
TXN000000319,ACC0000062,TOPUP,MOBILE_APP,82731,2025-10-16 20:46:02
TXN000000320,ACC0002695,TRANSFER,VA,143023,2025-09-23 02:24:15
TXN000000321,ACC0005114,TRANSFER,MOBILE_APP,7044033,2025-05-10 02:00:30
TXN000000322,ACC0002211,PAYMENT,QRIS,440705,2026-05-16 01:39:01
TXN000000323,ACC0004580,TOPUP,MOBILE_APP,1077176,2025-02-03 11:01:26
TXN000000324,ACC0003834,TOPUP,MOBILE_APP,736117,2025-06-06 13:48:10
TXN000000325,ACC0000811,PAYMENT,QRIS,4087750,2026-01-02 09:56:00
TXN000000326,ACC0001310,TOPUP,MOBILE_APP,699401,2026-01-08 18:47:56
TXN000000327,ACC0004287,TRANSFER,MOBILE_APP,476980,2026-05-18 01:52:55
TXN000000328,ACC0003348,TOPUP,QRIS,2231705,2025-05-03 05:44:48
TXN000000329,ACC0003934,WITHDRAWAL,MOBILE_APP,3297829,2025-08-24 11:29:17
TXN000000330,ACC0002216,TRANSFER,MOBILE_APP,159054,2025-09-12 05:48:36
TXN000000331,ACC0004415,TRANSFER,MOBILE_APP,206726,2026-04-22 15:46:09
TXN000000332,ACC0002911,PAYMENT,VA,2017641,2025-11-16 06:16:20
TXN000000333,ACC0001134,PAYMENT,MOBILE_APP,331072,2025-12-07 11:44:58
TXN000000334,ACC0003235,TRANSFER,VA,250863,2026-04-30 08:04:05
TXN000000335,ACC0002570,PAYMENT,VA,2358872,2025-12-12 11:59:46
TXN000000336,ACC0004319,PAYMENT,MOBILE_APP,1225060,2025-10-07 21:16:42
TXN000000337,ACC0005102,TRANSFER,MOBILE_APP,25050,2025-04-04 11:17:17
TXN000000338,ACC0002235,PAYMENT,MOBILE_APP,466124,2025-10-16 01:15:38
TXN000000339,ACC0003671,TRANSFER,MOBILE_APP,1626884,2026-01-25 12:23:54
TXN000000340,ACC0002899,TOPUP,MOBILE_APP,2538835,2026-02-01 14:15:11
TXN000000341,ACC0002234,INTEREST,VA,1050779,2025-06-06 03:04:03
TXN000000342,ACC0000282,WITHDRAWAL,MOBILE_APP,432664,2025-01-17 09:26:22
TXN000000343,ACC0001133,WITHDRAWAL,MOBILE_APP,674181,2025-12-17 23:27:53
TXN000000344,ACC0002667,PAYMENT,MOBILE_APP,537943,2025-12-18 04:34:28
TXN000000345,ACC0003138,TOPUP,MOBILE_APP,95860,2026-05-18 08:08:40
TXN000000346,ACC0002733,TRANSFER,INTERNET_BANKING,476894,2026-03-27 04:52:19
TXN000000347,ACC0002779,INTEREST,VA,63914,2025-11-04 02:26:53
TXN000000348,ACC0005496,TRANSFER,VA,311096,2026-05-09 12:39:05
TXN000000349,ACC0004708,PAYMENT,MOBILE_APP,691658,2026-05-18 09:23:48
TXN000000350,ACC0005458,TOPUP,MOBILE_APP,2869789,2025-09-19 00:56:05
TXN000000351,ACC0001261,PAYMENT,MOBILE_APP,1319538,2026-01-11 08:54:47
TXN000000352,ACC0005707,TOPUP,MOBILE_APP,197079,2025-02-02 11:56:57
TXN000000353,ACC0001541,INTEREST,QRIS,6923274,2025-12-30 02:30:25
TXN000000354,ACC0001785,PAYMENT,QRIS,2047945,2025-06-24 08:25:30
TXN000000355,ACC0004211,TRANSFER,QRIS,1770879,2026-04-09 17:55:23
TXN000000356,ACC0005038,TOPUP,INTERNET_BANKING,1824455,2025-11-06 18:43:41
TXN000000357,ACC0000385,TOPUP,VA,306696,2025-11-07 13:24:24
TXN000000358,ACC0003815,TRANSFER,MOBILE_APP,482547,2026-03-11 00:33:27
TXN000000359,ACC0002420,TRANSFER,VA,191758,2025-09-19 07:12:13
TXN000000360,ACC0003948,WITHDRAWAL,MOBILE_APP,559920,2026-05-13 03:20:58
TXN000000361,ACC0001542,TOPUP,MOBILE_APP,360586,2025-04-30 08:03:04
TXN000000362,ACC0001176,TRANSFER,MOBILE_APP,265309,2025-12-31 17:14:33
TXN000000363,ACC0003689,TRANSFER,MOBILE_APP,177371,2026-03-30 02:23:42
TXN000000364,ACC0002506,TOPUP,QRIS,2684575,2025-06-30 16:42:12
TXN000000365,ACC0005319,TRANSFER,MOBILE_APP,435960,2025-06-26 18:35:08
TXN000000366,ACC0003439,TOPUP,VA,2888029,2026-05-03 17:23:35
TXN000000367,ACC0002046,TRANSFER,MOBILE_APP,384483,2025-08-05 10:32:31
TXN000000368,ACC0001006,TOPUP,QRIS,1604731,2026-05-24 09:23:50
TXN000000369,ACC0000983,PAYMENT,QRIS,9109517,2026-04-17 18:59:47
TXN000000370,ACC0001371,TOPUP,VA,471650,2025-01-29 06:13:01
TXN000000371,ACC0000712,WITHDRAWAL,INTERNET_BANKING,39401,2025-05-21 23:49:50
TXN000000372,ACC0004423,PAYMENT,VA,1461730,2026-04-06 14:23:28
TXN000000373,ACC0005093,PAYMENT,MOBILE_APP,351819,2025-09-09 16:41:32
TXN000000374,ACC0002577,TRANSFER,VA,5532715,2026-05-11 19:23:20
TXN000000375,ACC0002540,TOPUP,VA,71864,2026-02-18 03:06:57
TXN000000376,ACC0005830,PAYMENT,MOBILE_APP,2598048,2025-12-14 08:28:00
TXN000000377,ACC0000024,PAYMENT,MOBILE_APP,792516,2025-07-24 16:21:42
TXN000000378,ACC0000441,TOPUP,MOBILE_APP,3580443,2026-04-24 20:59:26
TXN000000379,ACC0001620,TRANSFER,MOBILE_APP,5992193,2026-04-21 19:28:54
TXN000000380,ACC0000784,TOPUP,MOBILE_APP,905874,2025-03-07 07:10:16
TXN000000381,ACC0002476,INTEREST,MOBILE_APP,286271,2026-02-25 12:05:21
TXN000000382,ACC0000996,TOPUP,MOBILE_APP,110831,2025-03-16 16:42:26
TXN000000383,ACC0001070,WITHDRAWAL,MOBILE_APP,320636,2025-08-08 11:41:19
TXN000000384,ACC0004159,INTEREST,MOBILE_APP,1422431,2025-05-18 20:24:35
TXN000000385,ACC0002539,PAYMENT,MOBILE_APP,801450,2025-09-29 18:03:24
TXN000000386,ACC0003723,INTEREST,MOBILE_APP,2364099,2025-11-10 22:34:54
TXN000000387,ACC0004416,TOPUP,MOBILE_APP,828783,2025-07-27 00:57:52
TXN000000388,ACC0003245,INTEREST,MOBILE_APP,3516904,2025-10-28 14:38:44
TXN000000389,ACC0000464,TRANSFER,VA,650359,2025-12-29 02:35:18
TXN000000390,ACC0004396,TRANSFER,VA,1356868,2025-08-24 06:39:28
TXN000000391,ACC0004931,TRANSFER,MOBILE_APP,376644,2025-05-18 02:16:50
TXN000000392,ACC0005936,TRANSFER,MOBILE_APP,150477,2025-10-17 19:21:59
TXN000000393,ACC0001301,PAYMENT,INTERNET_BANKING,19379207,2025-03-30 04:21:50
TXN000000394,ACC0001227,TRANSFER,MOBILE_APP,2386888,2025-02-08 13:38:53
TXN000000395,ACC0002262,WITHDRAWAL,VA,151008,2025-04-20 03:39:47
TXN000000396,ACC0000369,TRANSFER,QRIS,57080,2025-12-03 08:46:50
TXN000000397,ACC0003345,TOPUP,MOBILE_APP,563834,2025-03-27 01:40:24
TXN000000398,ACC0001806,TRANSFER,MOBILE_APP,3211839,2025-02-27 10:36:51
TXN000000399,ACC0005921,FEE,MOBILE_APP,163807,2026-05-18 03:22:16
TXN000000400,ACC0003515,WITHDRAWAL,VA,3232286,2026-04-03 05:01:47
TXN000000401,ACC0005789,PAYMENT,ATM_BERSAMA,375362,2026-04-22 13:20:09
TXN000000402,ACC0005161,TRANSFER,QRIS,360490,2026-03-16 06:26:57
TXN000000403,ACC0005004,FEE,QRIS,201033,2026-02-18 03:15:26
TXN000000404,ACC0003267,TRANSFER,MOBILE_APP,5297654,2025-01-03 05:03:53
TXN000000405,ACC0005007,FEE,VA,646876,2025-07-11 07:38:33
TXN000000406,ACC0003486,TRANSFER,VA,134249,2025-06-26 17:09:41
TXN000000407,ACC0000947,WITHDRAWAL,QRIS,853671,2025-12-29 01:32:42
TXN000000408,ACC0003750,INTEREST,MOBILE_APP,3545770,2026-04-03 04:24:42
TXN000000409,ACC0002545,WITHDRAWAL,MOBILE_APP,1376575,2025-10-17 14:05:17
TXN000000410,ACC0000461,TRANSFER,MOBILE_APP,627906,2025-07-06 22:20:44
TXN000000411,ACC0003107,PAYMENT,MOBILE_APP,57916,2025-10-03 21:43:25
TXN000000412,ACC0000196,TOPUP,MOBILE_APP,102118,2025-07-10 07:39:55
TXN000000413,ACC0002987,PAYMENT,MOBILE_APP,335701,2025-04-24 09:56:40
TXN000000414,ACC0001589,PAYMENT,MOBILE_APP,71182,2025-11-15 23:14:17
TXN000000415,ACC0002932,TRANSFER,MOBILE_APP,379414,2026-01-24 22:41:08
TXN000000416,ACC0000630,INTEREST,VA,2325646,2025-09-21 20:16:00
TXN000000417,ACC0002092,TRANSFER,MOBILE_APP,991482,2025-03-07 07:15:09
TXN000000418,ACC0005446,PAYMENT,INTERNET_BANKING,158452,2025-01-16 15:20:28
TXN000000419,ACC0004929,TOPUP,MOBILE_APP,40235,2025-08-22 15:02:57
TXN000000420,ACC0002292,TRANSFER,MOBILE_APP,236360,2026-05-28 15:00:27
TXN000000421,ACC0001302,TOPUP,MOBILE_APP,1248779,2025-11-21 11:57:37
TXN000000422,ACC0002909,TOPUP,MOBILE_APP,224729,2025-05-13 18:32:23
TXN000000423,ACC0003298,PAYMENT,MOBILE_APP,1325236,2025-09-07 13:17:32
TXN000000424,ACC0001178,TRANSFER,VA,2285080,2025-08-01 20:53:48
TXN000000425,ACC0004877,INTEREST,MOBILE_APP,5636024,2025-02-06 12:21:03
TXN000000426,ACC0003512,TOPUP,VA,274619,2025-04-30 12:05:48
TXN000000427,ACC0001265,TRANSFER,MOBILE_APP,654339,2025-03-01 16:25:00
TXN000000428,ACC0001449,TOPUP,MOBILE_APP,102112,2026-01-28 00:37:03
TXN000000429,ACC0003209,PAYMENT,VA,177865,2026-01-10 01:05:17
TXN000000430,ACC0000104,PAYMENT,QRIS,2940826,2025-07-29 02:51:34
TXN000000431,ACC0000874,WITHDRAWAL,QRIS,769795,2025-04-18 20:31:56
TXN000000432,ACC0004058,TOPUP,QRIS,145851,2025-01-21 00:11:22
TXN000000433,ACC0002943,TRANSFER,MOBILE_APP,1309375,2025-07-14 05:01:51
TXN000000434,ACC0000971,TRANSFER,MOBILE_APP,542641,2026-05-05 17:53:54
TXN000000435,ACC0005376,TRANSFER,MOBILE_APP,8701440,2026-01-05 23:45:19
TXN000000436,ACC0000240,FEE,MOBILE_APP,504143,2025-08-18 08:38:30
TXN000000437,ACC0003478,PAYMENT,MOBILE_APP,215742,2025-01-13 00:08:54
TXN000000438,ACC0002068,INTEREST,QRIS,345057,2026-03-30 15:36:15
TXN000000439,ACC0005623,TOPUP,MOBILE_APP,411372,2025-04-29 13:46:28
TXN000000440,ACC0003046,TRANSFER,ATM_BERSAMA,642671,2026-01-16 08:35:14
TXN000000441,ACC0002897,PAYMENT,VA,528931,2026-04-03 06:32:35
TXN000000442,ACC0002610,TRANSFER,QRIS,255480,2025-04-09 06:10:06
TXN000000443,ACC0001297,TOPUP,VA,409388,2025-11-12 04:51:49
TXN000000444,ACC0004118,TOPUP,INTERNET_BANKING,254653,2026-03-15 21:39:37
TXN000000445,ACC0003640,TOPUP,QRIS,454868,2025-05-16 04:20:37
TXN000000446,ACC0001235,PAYMENT,ATM_BERSAMA,398314,2025-04-04 12:15:13
TXN000000447,ACC0005658,TRANSFER,MOBILE_APP,488226,2025-02-12 12:22:22
TXN000000448,ACC0005691,TRANSFER,VA,238304,2025-10-14 19:49:34
TXN000000449,ACC0000352,TRANSFER,MOBILE_APP,223566,2025-04-05 12:55:10
TXN000000450,ACC0003229,PAYMENT,QRIS,11141192,2026-05-01 20:58:07
TXN000000451,ACC0000031,TRANSFER,VA,556233,2025-04-22 04:06:03
TXN000000452,ACC0002722,TRANSFER,ATM_BERSAMA,2203158,2026-05-28 08:39:47
TXN000000453,ACC0000292,TOPUP,MOBILE_APP,602499,2025-03-29 13:12:46
TXN000000454,ACC0002729,WITHDRAWAL,MOBILE_APP,280017,2025-09-10 00:03:12
TXN000000455,ACC0004075,WITHDRAWAL,QRIS,107516,2025-02-10 17:41:44
TXN000000456,ACC0001904,PAYMENT,ATM_BERSAMA,2534597,2025-12-31 22:59:03
TXN000000457,ACC0004736,PAYMENT,QRIS,10000,2025-12-02 23:00:38
TXN000000458,ACC0001827,WITHDRAWAL,VA,65977,2025-02-06 03:05:09
TXN000000459,ACC0005809,PAYMENT,VA,1198264,2026-02-16 01:44:15
TXN000000460,ACC0005204,PAYMENT,QRIS,134628,2025-09-10 03:37:10
TXN000000461,ACC0005873,TRANSFER,QRIS,1807922,2025-11-06 13:15:03
TXN000000462,ACC0005475,TOPUP,MOBILE_APP,72396,2025-09-28 08:50:14
TXN000000463,ACC0001244,FEE,VA,418402,2025-07-08 18:59:45
TXN000000464,ACC0005908,PAYMENT,MOBILE_APP,2338485,2025-06-09 23:42:18
TXN000000465,ACC0004961,PAYMENT,MOBILE_APP,205197,2025-06-30 10:10:23
TXN000000466,ACC0002335,TRANSFER,MOBILE_APP,597153,2026-03-26 01:53:23
TXN000000467,ACC0004153,INTEREST,QRIS,124999,2025-06-21 00:04:06
TXN000000468,ACC0005757,TOPUP,MOBILE_APP,365669,2025-02-20 02:10:05
TXN000000469,ACC0003400,TOPUP,MOBILE_APP,237552,2025-05-06 14:13:13
TXN000000470,ACC0001273,WITHDRAWAL,VA,171828,2026-02-08 18:12:11
TXN000000471,ACC0002809,WITHDRAWAL,QRIS,449322,2025-12-11 08:58:43
TXN000000472,ACC0004211,TOPUP,VA,2817495,2026-03-14 12:53:54
TXN000000473,ACC0000267,TRANSFER,MOBILE_APP,62560,2026-03-21 23:48:58
TXN000000474,ACC0004073,TRANSFER,VA,513350,2025-10-10 09:26:29
TXN000000475,ACC0001048,TRANSFER,QRIS,806635,2026-03-08 18:55:36
TXN000000476,ACC0002558,PAYMENT,MOBILE_APP,92234,2025-05-18 16:19:20
TXN000000477,ACC0003025,PAYMENT,MOBILE_APP,130692,2025-07-12 00:46:45
TXN000000478,ACC0004710,PAYMENT,MOBILE_APP,77088,2025-12-18 00:28:14
TXN000000479,ACC0000836,PAYMENT,VA,280409,2025-08-30 12:18:03
TXN000000480,ACC0002395,PAYMENT,QRIS,294000,2025-03-30 10:48:32
TXN000000481,ACC0005285,WITHDRAWAL,MOBILE_APP,428757,2025-09-12 21:53:31
TXN000000482,ACC0000543,INTEREST,QRIS,2065446,2026-04-16 14:42:19
TXN000000483,ACC0004501,FEE,MOBILE_APP,322775,2026-04-15 04:26:36
TXN000000484,ACC0003763,WITHDRAWAL,QRIS,435556,2025-09-15 17:17:08
TXN000000485,ACC0003027,INTEREST,MOBILE_APP,328028,2025-12-29 09:47:14
TXN000000486,ACC0005652,TOPUP,MOBILE_APP,490584,2025-01-08 06:06:19
TXN000000487,ACC0001623,PAYMENT,INTERNET_BANKING,218622,2025-09-09 04:29:38
TXN000000488,ACC0001315,TRANSFER,MOBILE_APP,191146,2025-12-13 16:49:42
TXN000000489,ACC0005239,TRANSFER,INTERNET_BANKING,56124,2025-10-17 21:11:31
TXN000000490,ACC0000908,TRANSFER,VA,1007193,2025-09-29 21:29:25
TXN000000491,ACC0002573,PAYMENT,ATM_BERSAMA,130938,2025-08-02 00:23:39
TXN000000492,ACC0002406,PAYMENT,ATM_BERSAMA,1658619,2026-03-15 01:43:27
TXN000000493,ACC0004689,FEE,VA,563382,2026-04-26 07:20:44
TXN000000494,ACC0003615,WITHDRAWAL,ATM_BERSAMA,242844,2025-12-10 04:01:11
TXN000000495,ACC0005485,TOPUP,MOBILE_APP,381435,2025-06-20 07:56:17
TXN000000496,ACC0003288,TRANSFER,MOBILE_APP,531500,2026-05-12 20:28:11
TXN000000497,ACC0005123,TRANSFER,MOBILE_APP,658297,2026-02-06 04:52:08
TXN000000498,ACC0002659,PAYMENT,QRIS,89552,2026-02-01 11:32:58
TXN000000499,ACC0003992,PAYMENT,MOBILE_APP,2191904,2025-03-03 16:50:51
TXN000000500,ACC0003653,WITHDRAWAL,QRIS,497234,2025-07-04 15:04:16
TXN000000501,ACC0000424,PAYMENT,MOBILE_APP,568918,2025-11-15 07:30:29
TXN000000502,ACC0002479,FEE,MOBILE_APP,788317,2025-11-27 14:58:55
TXN000000503,ACC0000732,PAYMENT,MOBILE_APP,1227185,2026-02-23 00:54:19
TXN000000504,ACC0003415,TRANSFER,VA,82500,2025-05-25 16:55:22
TXN000000505,ACC0000890,PAYMENT,MOBILE_APP,580012,2025-04-09 12:18:13
TXN000000506,ACC0001564,WITHDRAWAL,QRIS,660562,2025-06-24 21:22:42
TXN000000507,ACC0002485,TRANSFER,VA,2776747,2025-03-12 02:17:11
TXN000000508,ACC0000162,TOPUP,ATM_BERSAMA,78885,2026-03-18 00:30:48
TXN000000509,ACC0003955,TOPUP,MOBILE_APP,311999,2026-02-26 16:01:04
TXN000000510,ACC0003509,PAYMENT,MOBILE_APP,265075,2025-10-09 06:27:14
TXN000000511,ACC0002264,TRANSFER,MOBILE_APP,3479406,2025-03-13 04:08:34
TXN000000512,ACC0003311,TRANSFER,QRIS,287775,2025-04-01 17:42:03
TXN000000513,ACC0004297,TRANSFER,QRIS,683197,2026-02-23 03:47:42
TXN000000514,ACC0004936,TRANSFER,QRIS,590656,2025-12-18 01:23:11
TXN000000515,ACC0002455,WITHDRAWAL,MOBILE_APP,133200,2025-08-27 01:09:15
TXN000000516,ACC0004776,TRANSFER,MOBILE_APP,709119,2025-01-07 03:11:54
TXN000000517,ACC0000705,TOPUP,MOBILE_APP,254510,2025-03-12 22:22:41
TXN000000518,ACC0003538,TRANSFER,VA,2322216,2026-04-21 21:14:09
TXN000000519,ACC0003980,TOPUP,MOBILE_APP,406109,2025-10-30 19:57:13
TXN000000520,ACC0001140,TRANSFER,ATM_BERSAMA,804018,2025-05-01 11:45:17
TXN000000521,ACC0004627,FEE,MOBILE_APP,2447766,2026-04-19 19:48:08
TXN000000522,ACC0004281,FEE,VA,130951,2026-03-01 08:59:07
TXN000000523,ACC0005897,TOPUP,VA,149967,2026-03-27 12:43:03
TXN000000524,ACC0005020,TOPUP,QRIS,129811,2025-10-25 12:19:57
TXN000000525,ACC0002341,WITHDRAWAL,QRIS,1085477,2025-07-25 03:23:33
TXN000000526,ACC0000516,TRANSFER,INTERNET_BANKING,1947158,2026-02-18 01:08:00
TXN000000527,ACC0002994,WITHDRAWAL,VA,2670119,2026-01-29 18:54:26
TXN000000528,ACC0005300,TRANSFER,MOBILE_APP,147582,2025-03-08 08:00:33
TXN000000529,ACC0003434,PAYMENT,VA,141877,2025-06-30 19:22:37
TXN000000530,ACC0003284,INTEREST,VA,812309,2025-08-10 17:57:20
TXN000000531,ACC0000378,FEE,MOBILE_APP,2234815,2025-04-23 12:01:55
TXN000000532,ACC0001616,TRANSFER,ATM_BERSAMA,225221,2025-11-01 20:10:28
TXN000000533,ACC0002226,PAYMENT,MOBILE_APP,531469,2026-05-27 09:19:25
TXN000000534,ACC0001182,TOPUP,MOBILE_APP,421505,2025-05-19 21:36:40
TXN000000535,ACC0005760,INTEREST,MOBILE_APP,2670353,2025-01-01 05:23:55
TXN000000536,ACC0003177,TOPUP,MOBILE_APP,1139578,2025-03-24 15:21:27
TXN000000537,ACC0001050,TOPUP,ATM_BERSAMA,793197,2025-05-04 11:12:43
TXN000000538,ACC0001257,INTEREST,MOBILE_APP,324280,2025-11-27 01:45:40
TXN000000539,ACC0003481,TOPUP,MOBILE_APP,1954144,2025-04-04 04:39:44
TXN000000540,ACC0000709,TRANSFER,QRIS,17962,2025-08-11 00:08:20
TXN000000541,ACC0002564,INTEREST,MOBILE_APP,995253,2026-05-20 20:44:49
TXN000000542,ACC0004778,WITHDRAWAL,VA,401191,2026-05-22 11:03:51
TXN000000543,ACC0004949,PAYMENT,MOBILE_APP,1574360,2025-06-17 13:38:33
TXN000000544,ACC0000110,TOPUP,MOBILE_APP,179084,2026-05-21 22:04:56
TXN000000545,ACC0005487,TOPUP,VA,1569738,2025-06-06 14:23:21
TXN000000546,ACC0002283,TOPUP,QRIS,643833,2026-02-02 05:54:29
TXN000000547,ACC0001627,TOPUP,QRIS,3631453,2025-09-22 19:33:45
TXN000000548,ACC0004247,PAYMENT,VA,878282,2025-09-19 08:32:52
TXN000000549,ACC0002353,WITHDRAWAL,VA,468193,2026-03-24 19:17:28
TXN000000550,ACC0005908,TOPUP,QRIS,225871,2025-02-02 01:18:42
TXN000000551,ACC0001253,TRANSFER,MOBILE_APP,213908,2026-03-20 05:15:51
TXN000000552,ACC0004946,INTEREST,MOBILE_APP,178463,2025-04-04 05:37:49
TXN000000553,ACC0005945,PAYMENT,MOBILE_APP,808324,2026-01-03 23:43:23
TXN000000554,ACC0003429,TOPUP,INTERNET_BANKING,307990,2026-01-04 15:03:27
TXN000000555,ACC0001995,INTEREST,MOBILE_APP,85663,2026-04-01 14:03:17
TXN000000556,ACC0003316,FEE,MOBILE_APP,120863,2026-04-05 00:52:30
TXN000000557,ACC0003669,TRANSFER,QRIS,369637,2026-01-30 01:47:25
TXN000000558,ACC0000642,TOPUP,MOBILE_APP,2155478,2025-07-17 21:55:10
TXN000000559,ACC0002974,PAYMENT,QRIS,2472058,2026-03-25 16:17:04
TXN000000560,ACC0005327,WITHDRAWAL,MOBILE_APP,459069,2025-10-05 14:40:32
TXN000000561,ACC0003654,INTEREST,VA,2136749,2025-02-01 06:36:02
TXN000000562,ACC0001624,WITHDRAWAL,MOBILE_APP,750610,2025-02-22 11:06:37
TXN000000563,ACC0005392,TRANSFER,QRIS,1020148,2025-10-25 09:27:33
TXN000000564,ACC0003353,TRANSFER,QRIS,341185,2025-05-10 23:29:28
TXN000000565,ACC0005701,TRANSFER,QRIS,144778,2026-05-01 04:20:26
TXN000000566,ACC0005465,TOPUP,QRIS,212662,2025-10-17 19:02:59
TXN000000567,ACC0005746,PAYMENT,MOBILE_APP,583141,2026-04-01 02:58:35
TXN000000568,ACC0002536,TRANSFER,MOBILE_APP,1856270,2026-05-29 04:09:41
TXN000000569,ACC0000077,WITHDRAWAL,MOBILE_APP,1036561,2025-05-17 07:30:41
TXN000000570,ACC0001602,TOPUP,MOBILE_APP,103327,2025-04-12 23:30:28
TXN000000571,ACC0000120,PAYMENT,MOBILE_APP,287299,2025-08-25 19:56:52
TXN000000572,ACC0005672,PAYMENT,QRIS,228586,2025-04-25 10:59:12
TXN000000573,ACC0000892,PAYMENT,QRIS,783237,2025-05-08 15:22:49
TXN000000574,ACC0002415,INTEREST,MOBILE_APP,105138,2025-06-25 17:41:07
TXN000000575,ACC0005453,TRANSFER,MOBILE_APP,138451,2026-05-19 10:47:41
TXN000000576,ACC0000414,TRANSFER,INTERNET_BANKING,2024941,2025-07-27 10:34:03
TXN000000577,ACC0003941,TRANSFER,MOBILE_APP,298472,2025-06-23 11:53:08
TXN000000578,ACC0002743,INTEREST,MOBILE_APP,255074,2025-12-13 07:45:53
TXN000000579,ACC0004114,INTEREST,MOBILE_APP,272579,2025-07-03 18:58:30
TXN000000580,ACC0004230,PAYMENT,INTERNET_BANKING,585794,2025-09-07 04:06:14
TXN000000581,ACC0005372,TRANSFER,QRIS,286115,2026-03-17 22:51:36
TXN000000582,ACC0001750,TRANSFER,INTERNET_BANKING,162909,2025-05-18 12:46:39
TXN000000583,ACC0000699,PAYMENT,MOBILE_APP,73058,2025-11-16 18:25:48
TXN000000584,ACC0003551,PAYMENT,QRIS,676381,2025-04-08 08:24:16
TXN000000585,ACC0001916,TRANSFER,MOBILE_APP,123521,2026-01-05 12:29:20
TXN000000586,ACC0002352,TRANSFER,MOBILE_APP,1062440,2025-09-16 16:00:48
TXN000000587,ACC0001466,INTEREST,QRIS,400052,2025-03-15 22:41:53
TXN000000588,ACC0002662,PAYMENT,QRIS,383895,2025-02-08 18:04:32
TXN000000589,ACC0001602,PAYMENT,QRIS,2107535,2025-12-31 23:18:24
TXN000000590,ACC0004020,WITHDRAWAL,MOBILE_APP,226595,2025-11-17 18:45:15
TXN000000591,ACC0002314,FEE,QRIS,423615,2025-12-11 09:56:26
TXN000000592,ACC0002183,PAYMENT,QRIS,1344883,2026-04-13 10:36:38
TXN000000593,ACC0001953,TRANSFER,MOBILE_APP,99214,2025-08-12 01:13:55
TXN000000594,ACC0000011,TOPUP,QRIS,328073,2025-10-06 07:13:12
TXN000000595,ACC0001493,TRANSFER,MOBILE_APP,1362751,2025-02-06 22:38:30
TXN000000596,ACC0000866,TOPUP,MOBILE_APP,1277177,2026-02-06 05:55:58
TXN000000597,ACC0000346,INTEREST,MOBILE_APP,289283,2025-07-24 21:01:04
TXN000000598,ACC0004780,TOPUP,VA,1647257,2026-01-19 22:40:55
TXN000000599,ACC0004355,INTEREST,MOBILE_APP,559823,2025-02-21 17:54:17
TXN000000600,ACC0001490,TOPUP,INTERNET_BANKING,47767,2025-03-17 10:48:36
TXN000000601,ACC0001075,PAYMENT,MOBILE_APP,2974819,2026-01-19 20:23:38
TXN000000602,ACC0004541,WITHDRAWAL,QRIS,1553554,2025-08-29 12:50:08
TXN000000603,ACC0003644,WITHDRAWAL,VA,673886,2025-03-04 04:51:45
TXN000000604,ACC0003115,TOPUP,VA,876134,2025-03-28 04:29:14
TXN000000605,ACC0003261,TRANSFER,VA,808974,2025-07-23 16:50:11
TXN000000606,ACC0004385,TOPUP,MOBILE_APP,584904,2025-12-12 14:35:16
TXN000000607,ACC0004810,INTEREST,INTERNET_BANKING,1324200,2025-01-13 07:50:15
TXN000000608,ACC0002731,FEE,VA,20569,2026-01-16 17:16:44
TXN000000609,ACC0005851,FEE,MOBILE_APP,1618526,2025-01-06 23:11:49
TXN000000610,ACC0000087,TRANSFER,MOBILE_APP,184350,2025-07-01 20:14:55
TXN000000611,ACC0002647,TRANSFER,QRIS,149983,2026-03-02 19:30:15
TXN000000612,ACC0001921,WITHDRAWAL,VA,238350,2025-05-26 14:59:54
TXN000000613,ACC0000078,WITHDRAWAL,VA,161591,2025-12-07 10:21:54
TXN000000614,ACC0000659,INTEREST,QRIS,895724,2025-12-08 11:11:41
TXN000000615,ACC0000092,TOPUP,MOBILE_APP,241837,2025-08-21 08:13:52
TXN000000616,ACC0004710,TRANSFER,MOBILE_APP,2134603,2026-01-17 05:40:20
TXN000000617,ACC0005535,PAYMENT,MOBILE_APP,261909,2026-03-01 02:00:54
TXN000000618,ACC0004052,TOPUP,VA,35247,2025-04-30 13:57:42
TXN000000619,ACC0003444,PAYMENT,INTERNET_BANKING,1482082,2025-11-02 10:12:24
TXN000000620,ACC0003877,PAYMENT,MOBILE_APP,674114,2026-05-18 12:17:57
TXN000000621,ACC0005634,WITHDRAWAL,MOBILE_APP,320442,2025-01-13 05:31:44
TXN000000622,ACC0000771,FEE,QRIS,134701,2026-05-24 14:18:39
TXN000000623,ACC0001058,TOPUP,VA,105131,2025-02-10 02:08:21
TXN000000624,ACC0002750,PAYMENT,MOBILE_APP,196063,2025-12-20 20:58:36
TXN000000625,ACC0001641,TOPUP,ATM_BERSAMA,278139,2025-01-25 09:27:50
TXN000000626,ACC0005055,WITHDRAWAL,VA,1305726,2026-04-20 03:05:20
TXN000000627,ACC0003783,TOPUP,MOBILE_APP,769050,2025-07-23 01:16:38
TXN000000628,ACC0004047,TRANSFER,VA,1674428,2026-03-04 23:19:55
