repayment_id,loan_id,due_date,paid_date,amount_due,amount_paid,is_late
RPM00000365,LOAN0004908,2025-03-14,2025-03-12,1000000,1000000,0
RPM00000366,LOAN0001058,2026-05-20,2026-05-18,2000000,2000000,0
RPM00000367,LOAN0007750,2024-09-19,2024-09-19,300000,300000,0
RPM00000368,LOAN0002136,2025-03-03,2025-03-03,4000000,4000000,0
RPM00000369,LOAN0005692,2026-04-29,2026-05-22,1000000,1000000,1
RPM00000370,LOAN0004672,2023-10-29,2023-11-07,2000000,1592029,1
RPM00000371,LOAN0002845,2024-09-19,2024-09-18,4000000,4000000,0
RPM00000372,LOAN0002571,2025-06-02,2025-06-01,300000,300000,0
RPM00000373,LOAN0001022,2023-01-19,2023-01-16,1000000,1000000,0
RPM00000374,LOAN0007621,2026-02-08,2026-02-05,1000000,1000000,0
RPM00000375,LOAN0001725,2025-01-22,2025-01-20,500000,500000,0
RPM00000376,LOAN0001627,2025-02-16,2025-02-16,500000,500000,0
RPM00000377,LOAN0006986,2024-08-10,2024-08-07,4000000,4000000,0
RPM00000378,LOAN0001441,2023-07-23,2023-07-22,1000000,1000000,0
RPM00000379,LOAN0000516,2023-11-29,2023-12-16,4000000,4000000,1
RPM00000380,LOAN0001185,2022-11-20,2022-11-18,4000000,4000000,0
RPM00000381,LOAN0004684,2022-06-07,2022-06-07,1000000,1000000,0
RPM00000382,LOAN0001381,2022-12-29,2022-12-26,1000000,1000000,0
RPM00000383,LOAN0004024,2026-05-26,2026-05-26,300000,300000,0
RPM00000384,LOAN0000107,2025-07-28,2025-07-28,300000,300000,0
RPM00000385,LOAN0007678,2023-01-23,2023-01-22,500000,500000,0
RPM00000386,LOAN0005178,2024-03-11,2024-03-30,4000000,4000000,1
RPM00000387,LOAN0003633,2026-04-23,2026-04-29,300000,300000,1
RPM00000388,LOAN0000165,2023-12-04,2023-12-03,2000000,2000000,0
RPM00000389,LOAN0001264,2023-06-03,2023-06-27,4000000,4000000,1
RPM00000390,LOAN0007548,2025-06-18,2025-06-16,500000,500000,0
RPM00000391,LOAN0007447,2024-04-27,2024-04-24,4000000,4000000,0
RPM00000392,LOAN0007891,2023-05-17,2023-05-17,500000,500000,0
RPM00000393,LOAN0000587,2026-04-14,2026-04-13,1000000,1000000,0
RPM00000394,LOAN0005891,2026-03-24,2026-03-24,500000,500000,0
RPM00000395,LOAN0007610,2022-09-14,2022-09-12,300000,300000,0
RPM00000396,LOAN0002890,2023-08-17,2023-08-15,500000,500000,0
RPM00000397,LOAN0006059,2022-11-21,2022-11-18,1000000,1000000,0
RPM00000398,LOAN0003471,2023-07-26,2023-07-25,500000,500000,0
RPM00000399,LOAN0003002,2023-06-25,2023-06-23,500000,500000,0
RPM00000400,LOAN0004324,2024-03-13,2024-03-15,300000,300000,1
RPM00000401,LOAN0002065,2022-02-02,2022-01-31,4000000,4000000,0
RPM00000402,LOAN0001944,2023-08-07,2023-08-07,2000000,2000000,0
RPM00000403,LOAN0006627,2024-03-10,2024-03-10,300000,300000,0
RPM00000404,LOAN0004976,2022-08-28,2022-08-27,4000000,4000000,0
RPM00000405,LOAN0000781,2022-04-05,2022-04-02,2000000,2000000,0
RPM00000406,LOAN0002613,2022-03-02,2022-03-02,4000000,4000000,0
RPM00000407,LOAN0007352,2026-01-30,2026-01-29,2000000,1197909,0
RPM00000408,LOAN0001510,2026-01-21,2026-01-21,4000000,4000000,0
RPM00000409,LOAN0007899,2024-05-29,2024-05-28,4000000,4000000,0
RPM00000410,LOAN0004972,2023-09-21,2023-09-19,2000000,2000000,0
RPM00000411,LOAN0001258,2024-09-22,2024-09-21,500000,500000,0
RPM00000412,LOAN0000833,2022-04-06,2022-04-04,500000,500000,0
RPM00000413,LOAN0002793,2025-01-08,2025-01-06,300000,300000,0
RPM00000414,LOAN0007136,2022-10-05,2022-10-04,2000000,2000000,0
RPM00000415,LOAN0000565,2025-04-03,2025-04-01,300000,300000,0
RPM00000416,LOAN0005854,2024-12-22,2025-01-13,1000000,1000000,1
RPM00000417,LOAN0007840,2023-12-14,2023-12-11,1000000,1000000,0
RPM00000418,LOAN0001863,2022-07-03,2022-07-04,1000000,1000000,1
RPM00000419,LOAN0006666,2026-04-26,2026-04-26,1000000,839670,0
RPM00000420,LOAN0007469,2023-12-06,2023-12-05,2000000,2000000,0
RPM00000421,LOAN0005047,2023-12-27,2023-12-27,2000000,2000000,0
RPM00000422,LOAN0001233,2022-06-19,2022-06-19,500000,500000,0
RPM00000423,LOAN0000901,2026-03-01,2026-02-28,2000000,2000000,0
RPM00000424,LOAN0007835,2025-05-03,2025-05-03,1000000,1000000,0
RPM00000425,LOAN0002946,2022-04-12,2022-04-11,4000000,3339338,0
RPM00000426,LOAN0003332,2024-06-08,2024-06-08,2000000,2000000,0
RPM00000427,LOAN0006560,2022-09-10,2022-09-10,1000000,1000000,0
RPM00000428,LOAN0003588,2023-10-21,2023-10-20,2000000,2000000,0
RPM00000429,LOAN0004114,2026-03-06,2026-03-03,500000,500000,0
RPM00000430,LOAN0003433,2025-08-16,2025-08-14,2000000,2000000,0
RPM00000431,LOAN0000327,2024-09-15,2024-09-14,500000,500000,0
RPM00000432,LOAN0003081,2025-10-07,2025-10-07,2000000,2000000,0
RPM00000433,LOAN0000788,2023-12-30,2023-12-28,500000,500000,0
RPM00000434,LOAN0006765,2022-12-19,2022-12-16,1000000,1000000,0
RPM00000435,LOAN0005088,2024-09-17,2024-09-17,4000000,4000000,0
RPM00000436,LOAN0002310,2025-01-24,2025-01-21,300000,300000,0
RPM00000437,LOAN0005387,2025-10-29,2025-10-29,300000,300000,0
RPM00000438,LOAN0003516,2024-10-11,2024-10-08,4000000,4000000,0
RPM00000439,LOAN0002326,2023-02-05,2023-02-02,300000,300000,0
RPM00000440,LOAN0001414,2025-05-06,2025-05-05,500000,500000,0
RPM00000441,LOAN0004802,2026-01-08,2026-01-06,4000000,4000000,0
RPM00000442,LOAN0006599,2023-05-03,2023-05-01,300000,300000,0
RPM00000443,LOAN0007113,2023-04-28,2023-04-25,4000000,4000000,0
RPM00000444,LOAN0003001,2023-08-22,2023-08-19,1000000,1000000,0
RPM00000445,LOAN0006468,2023-12-01,2023-11-30,500000,363045,0
RPM00000446,LOAN0006228,2025-02-17,2025-02-14,500000,500000,0
RPM00000447,LOAN0001729,2024-12-15,2024-12-13,2000000,2000000,0
RPM00000448,LOAN0003969,2022-11-04,2022-11-01,1000000,1000000,0
RPM00000449,LOAN0004495,2023-12-05,2023-12-05,4000000,4000000,0
RPM00000450,LOAN0004847,2023-11-22,2023-12-14,2000000,2000000,1
RPM00000451,LOAN0000714,2024-10-18,2024-10-17,500000,500000,0
RPM00000452,LOAN0001774,2025-10-10,2025-10-08,1000000,1000000,0
RPM00000453,LOAN0006325,2022-04-20,2022-04-17,2000000,2000000,0
RPM00000454,LOAN0006778,2023-01-16,2023-01-15,2000000,744275,0
RPM00000455,LOAN0005592,2026-05-16,2026-05-16,2000000,2000000,0
RPM00000456,LOAN0001499,2023-06-06,2023-06-05,1000000,1000000,0
RPM00000457,LOAN0004535,2024-08-16,2024-08-14,500000,500000,0
RPM00000458,LOAN0000602,2024-04-13,2024-04-12,300000,300000,0
RPM00000459,LOAN0005527,2026-03-17,2026-03-22,300000,300000,1
RPM00000460,LOAN0006239,2025-06-04,2025-06-02,500000,500000,0
RPM00000461,LOAN0003220,2022-05-18,2022-05-18,300000,300000,0
RPM00000462,LOAN0003498,2023-03-28,2023-03-28,1000000,1000000,0
RPM00000463,LOAN0007511,2022-11-08,2022-11-08,500000,500000,0
RPM00000464,LOAN0004413,2023-11-23,2023-11-21,4000000,4000000,0
RPM00000465,LOAN0000828,2023-06-13,2023-06-15,500000,500000,1
RPM00000466,LOAN0000344,2026-03-13,2026-03-12,500000,500000,0
RPM00000467,LOAN0000233,2025-11-14,2025-11-14,500000,500000,0
RPM00000468,LOAN0001920,2025-02-15,2025-02-23,2000000,2000000,1
RPM00000469,LOAN0005286,2022-10-19,2022-10-19,500000,500000,0
RPM00000470,LOAN0000824,2025-01-17,2025-01-17,300000,300000,0
RPM00000471,LOAN0004063,2022-12-08,2022-12-08,4000000,4000000,0
RPM00000472,LOAN0005466,2025-02-27,2025-02-24,4000000,4000000,0
RPM00000473,LOAN0004250,2025-12-19,2026-01-13,4000000,4000000,1
RPM00000474,LOAN0002796,2022-05-08,2022-05-05,300000,300000,0
RPM00000475,LOAN0000609,2022-05-15,2022-05-15,4000000,4000000,0
RPM00000476,LOAN0002008,2022-09-15,2022-09-12,300000,300000,0
RPM00000477,LOAN0004072,2023-12-04,2023-12-04,300000,300000,0
RPM00000478,LOAN0007217,2022-03-17,2022-03-18,300000,300000,1
RPM00000479,LOAN0000131,2025-06-07,2025-06-06,500000,500000,0
RPM00000480,LOAN0004373,2025-05-28,2025-05-27,1000000,1000000,0
RPM00000481,LOAN0001851,2022-07-15,2022-07-15,500000,500000,0
RPM00000482,LOAN0002644,2023-04-05,2023-04-04,500000,500000,0
RPM00000483,LOAN0004282,2023-02-13,2023-02-10,2000000,2000000,0
RPM00000484,LOAN0006477,2026-01-21,2026-01-21,4000000,4000000,0
RPM00000485,LOAN0005304,2025-05-24,2025-05-22,4000000,4000000,0
RPM00000486,LOAN0000863,2023-11-05,2023-11-02,1000000,1000000,0
RPM00000487,LOAN0006169,2022-11-23,2022-11-22,500000,500000,0
RPM00000488,LOAN0007213,2024-04-11,2024-04-10,1000000,1000000,0
RPM00000489,LOAN0002619,2024-06-07,2024-06-22,2000000,2000000,1
RPM00000490,LOAN0002151,2023-05-23,2023-05-23,1000000,1000000,0
RPM00000491,LOAN0006817,2022-06-09,2022-06-06,1000000,441866,0
RPM00000492,LOAN0001436,2025-07-26,2025-07-25,500000,500000,0
RPM00000493,LOAN0001209,2025-07-09,2025-07-08,1000000,1000000,0
RPM00000494,LOAN0001661,2026-01-16,2026-01-13,500000,500000,0
RPM00000495,LOAN0002742,2023-04-25,2023-04-24,4000000,4000000,0
RPM00000496,LOAN0006703,2022-04-30,2022-04-29,4000000,4000000,0
RPM00000497,LOAN0005316,2022-11-04,2022-11-02,1000000,1000000,0
RPM00000498,LOAN0002934,2023-10-05,2023-10-04,500000,500000,0
RPM00000499,LOAN0004512,2022-09-12,2022-09-10,300000,300000,0
RPM00000500,LOAN0001074,2022-10-05,2022-10-02,300000,300000,0
RPM00000501,LOAN0006397,2022-04-08,2022-04-05,4000000,4000000,0
RPM00000502,LOAN0006030,2023-04-12,2023-04-10,2000000,2000000,0
RPM00000503,LOAN0004505,2024-07-29,2024-08-07,2000000,2000000,1
RPM00000504,LOAN0007362,2023-02-10,2023-02-08,500000,500000,0
RPM00000505,LOAN0006156,2025-02-03,2025-02-03,1000000,1000000,0
RPM00000506,LOAN0005972,2025-04-28,2025-04-28,500000,500000,0
RPM00000507,LOAN0004054,2023-11-24,2023-11-22,300000,300000,0
RPM00000508,LOAN0002260,2023-02-22,2023-02-22,2000000,2000000,0
RPM00000509,LOAN0001825,2022-03-10,2022-03-09,4000000,4000000,0
RPM00000510,LOAN0000324,2025-04-23,2025-04-20,4000000,4000000,0
RPM00000511,LOAN0005309,2022-11-20,2022-11-20,300000,300000,0
RPM00000512,LOAN0002176,2024-08-02,2024-07-30,2000000,2000000,0
RPM00000513,LOAN0000228,2023-01-26,2023-02-19,300000,300000,1
RPM00000514,LOAN0006959,2025-03-24,2025-03-22,1000000,1000000,0
RPM00000515,LOAN0000251,2024-08-28,2024-08-28,300000,300000,0
RPM00000516,LOAN0001131,2025-10-27,2025-10-24,4000000,4000000,0
RPM00000517,LOAN0002217,2023-09-16,2023-09-14,500000,500000,0
RPM00000518,LOAN0000698,2022-05-27,2022-05-25,300000,300000,0
RPM00000519,LOAN0004668,2025-09-28,2025-09-28,500000,500000,0
RPM00000520,LOAN0005406,2026-05-26,2026-05-31,500000,500000,1
RPM00000521,LOAN0007067,2023-03-28,2023-03-26,1000000,1000000,0
RPM00000522,LOAN0007079,2026-04-12,2026-04-09,4000000,4000000,0
RPM00000523,LOAN0003154,2024-05-30,2024-05-29,1000000,1000000,0
RPM00000524,LOAN0007223,2024-08-19,2024-08-17,4000000,4000000,0
RPM00000525,LOAN0004355,2022-10-02,2022-10-12,500000,500000,1
RPM00000526,LOAN0004649,2023-11-09,2023-11-08,1000000,1000000,0
RPM00000527,LOAN0005864,2023-05-17,2023-05-15,500000,500000,0
RPM00000528,LOAN0002219,2022-05-26,2022-05-26,300000,300000,0
RPM00000529,LOAN0002506,2023-11-26,2023-11-26,1000000,1000000,0
RPM00000530,LOAN0006970,2024-02-02,2024-02-02,500000,500000,0
RPM00000531,LOAN0003818,2022-03-09,2022-03-06,2000000,2000000,0
RPM00000532,LOAN0004782,2023-03-24,2023-03-24,1000000,1000000,0
RPM00000533,LOAN0000819,2023-02-03,2023-02-01,4000000,4000000,0
RPM00000534,LOAN0005134,2023-02-18,2023-02-16,300000,300000,0
RPM00000535,LOAN0004611,2023-12-28,2024-01-03,4000000,4000000,1
RPM00000536,LOAN0005655,2023-04-23,2023-04-21,2000000,2000000,0
RPM00000537,LOAN0002572,2023-12-31,2023-12-30,1000000,1000000,0
RPM00000538,LOAN0006025,2023-12-12,2023-12-10,500000,500000,0
RPM00000539,LOAN0005363,2025-10-15,2025-11-09,1000000,1000000,1
RPM00000540,LOAN0002223,2023-04-08,2023-04-05,300000,300000,0
RPM00000541,LOAN0007997,2023-05-15,2023-05-12,300000,300000,0
RPM00000542,LOAN0002837,2022-02-24,2022-02-21,2000000,2000000,0
RPM00000543,LOAN0000888,2025-11-08,2025-11-06,500000,500000,0
RPM00000544,LOAN0005062,2023-10-09,2023-10-07,500000,500000,0
RPM00000545,LOAN0007564,2025-08-24,2025-08-22,4000000,4000000,0
RPM00000546,LOAN0002865,2022-06-15,2022-06-15,4000000,4000000,0
RPM00000547,LOAN0002575,2023-01-31,2023-01-31,300000,300000,0
RPM00000548,LOAN0001173,2023-05-02,2023-04-30,500000,500000,0
RPM00000549,LOAN0001099,2023-03-05,2023-03-21,2000000,2000000,1
RPM00000550,LOAN0000360,2023-02-14,2023-02-13,1000000,1000000,0
RPM00000551,LOAN0006329,2022-02-12,2022-02-10,300000,300000,0
RPM00000552,LOAN0000980,2023-06-26,2023-06-24,300000,300000,0
RPM00000553,LOAN0001176,2022-02-04,2022-02-05,1000000,1000000,1
RPM00000554,LOAN0006230,2022-03-17,2022-03-15,2000000,2000000,0
RPM00000555,LOAN0002084,2024-01-18,2024-01-18,1000000,1000000,0
RPM00000556,LOAN0007362,2022-11-03,2022-11-01,2000000,2000000,0
RPM00000557,LOAN0007557,2022-12-22,2022-12-19,300000,300000,0
RPM00000558,LOAN0003629,2023-06-05,2023-06-02,500000,500000,0
RPM00000559,LOAN0004319,2022-05-08,2022-05-07,500000,500000,0
RPM00000560,LOAN0003068,2023-07-30,2023-07-28,2000000,2000000,0
RPM00000561,LOAN0007248,2025-04-01,2025-04-01,1000000,1000000,0
RPM00000562,LOAN0003581,2025-08-13,2025-08-24,1000000,1000000,1
RPM00000563,LOAN0005701,2023-05-22,2023-05-19,2000000,2000000,0
RPM00000564,LOAN0000068,2022-10-05,2022-10-02,1000000,1000000,0
RPM00000565,LOAN0002602,2026-03-26,2026-03-24,2000000,2000000,0
RPM00000566,LOAN0003840,2025-08-20,2025-09-09,1000000,1000000,1
RPM00000567,LOAN0005787,2024-04-13,2024-04-11,1000000,1000000,0
RPM00000568,LOAN0002708,2023-09-05,2023-09-02,2000000,2000000,0
RPM00000569,LOAN0001524,2023-09-30,2023-10-20,2000000,2000000,1
RPM00000570,LOAN0005793,2022-12-22,2022-12-20,2000000,2000000,0
RPM00000571,LOAN0006375,2022-07-29,2022-07-28,4000000,4000000,0
RPM00000572,LOAN0000878,2022-04-09,2022-04-14,4000000,4000000,1
RPM00000573,LOAN0001237,2023-08-20,2023-08-18,1000000,1000000,0
RPM00000574,LOAN0007066,2025-06-26,2025-07-15,500000,500000,1
RPM00000575,LOAN0005828,2023-04-19,2023-04-18,1000000,1000000,0
RPM00000576,LOAN0002225,2025-06-16,2025-06-14,500000,500000,0
RPM00000577,LOAN0004437,2024-12-03,2024-12-03,300000,300000,0
RPM00000578,LOAN0005912,2026-05-26,2026-05-26,300000,300000,0
RPM00000579,LOAN0005580,2025-08-04,2025-08-13,2000000,2000000,1
RPM00000580,LOAN0001831,2025-03-21,2025-04-01,500000,500000,1
RPM00000581,LOAN0004484,2023-01-19,2023-01-17,1000000,1000000,0
RPM00000582,LOAN0002758,2025-02-22,2025-02-22,4000000,4000000,0
RPM00000583,LOAN0006685,2022-08-04,2022-08-01,500000,500000,0
RPM00000584,LOAN0003816,2024-11-08,2024-12-03,300000,300000,1
RPM00000585,LOAN0002856,2023-08-02,2023-08-01,4000000,4000000,0
RPM00000586,LOAN0002343,2022-03-05,2022-03-04,300000,300000,0
RPM00000587,LOAN0002672,2025-03-09,2025-03-19,500000,500000,1
RPM00000588,LOAN0002124,2022-11-29,2022-12-07,2000000,2000000,1
RPM00000589,LOAN0000163,2026-02-27,2026-02-24,4000000,4000000,0
RPM00000590,LOAN0001786,2026-05-08,2026-05-08,500000,500000,0
RPM00000591,LOAN0007269,2022-11-10,2022-11-10,1000000,1000000,0
RPM00000592,LOAN0004019,2024-12-15,2024-12-12,300000,300000,0
RPM00000593,LOAN0005633,2022-03-23,2022-03-20,2000000,2000000,0
RPM00000594,LOAN0002305,2024-07-19,2024-07-18,300000,300000,0
RPM00000595,LOAN0004789,2023-02-03,2023-02-01,1000000,1000000,0
RPM00000596,LOAN0006823,2025-10-04,2025-10-04,500000,500000,0
RPM00000597,LOAN0006659,2022-02-15,2022-02-14,300000,205022,0
RPM00000598,LOAN0005472,2024-08-17,2024-08-15,1000000,1000000,0
RPM00000599,LOAN0004797,2025-05-02,2025-05-20,500000,500000,1
RPM00000600,LOAN0000798,2022-03-01,2022-02-26,1000000,1000000,0
RPM00000601,LOAN0006968,2024-05-10,2024-05-23,1000000,1000000,1
RPM00000602,LOAN0005913,2024-10-03,2024-10-01,1000000,1000000,0
RPM00000603,LOAN0000328,2022-08-13,2022-08-10,500000,500000,0
RPM00000604,LOAN0002527,2022-03-10,2022-03-08,500000,500000,0
RPM00000605,LOAN0006009,2026-02-21,2026-02-20,1000000,1000000,0
RPM00000606,LOAN0002303,2025-06-23,2025-06-23,2000000,2000000,0
RPM00000607,LOAN0004868,2022-10-28,2022-10-27,4000000,4000000,0
RPM00000608,LOAN0003398,2025-10-12,2025-10-10,4000000,4000000,0
RPM00000609,LOAN0004869,2023-08-12,2023-08-12,1000000,1000000,0
RPM00000610,LOAN0000278,2023-09-09,2023-09-06,500000,500000,0
RPM00000611,LOAN0004934,2022-05-14,2022-05-14,500000,500000,0
RPM00000612,LOAN0003097,2023-05-22,2023-05-19,4000000,4000000,0
RPM00000613,LOAN0005069,2026-04-04,2026-04-03,1000000,1000000,0
RPM00000614,LOAN0002983,2025-09-09,2025-09-07,1000000,1000000,0
RPM00000615,LOAN0005201,2024-10-23,2024-11-08,300000,300000,1
RPM00000616,LOAN0001011,2024-10-06,2024-10-03,1000000,1000000,0
RPM00000617,LOAN0005963,2023-02-10,2023-02-09,1000000,1000000,0
RPM00000618,LOAN0003131,2023-12-15,2023-12-12,300000,300000,0
RPM00000619,LOAN0005292,2025-02-24,2025-02-21,2000000,2000000,0
RPM00000620,LOAN0001534,2024-08-18,2024-08-18,2000000,2000000,0
RPM00000621,LOAN0006246,2025-01-01,2024-12-29,1000000,1000000,0
RPM00000622,LOAN0006529,2023-06-27,2023-07-08,2000000,2000000,1
RPM00000623,LOAN0000557,2025-07-12,2025-07-10,4000000,4000000,0
RPM00000624,LOAN0007915,2025-01-30,2025-01-28,300000,300000,0
RPM00000625,LOAN0000463,2025-11-10,2025-12-03,300000,300000,1
RPM00000626,LOAN0003390,2023-08-10,2023-08-07,2000000,2000000,0
RPM00000627,LOAN0004359,2025-10-17,2025-10-14,300000,300000,0
RPM00000628,LOAN0000579,2024-02-11,2024-02-11,2000000,2000000,0
RPM00000629,LOAN0001938,2025-05-30,2025-05-27,2000000,2000000,0
RPM00000630,LOAN0001505,2022-08-28,2022-08-25,1000000,1000000,0
RPM00000631,LOAN0007669,2026-05-24,2026-05-21,4000000,4000000,0
RPM00000632,LOAN0007733,2024-07-27,2024-07-24,500000,500000,0
RPM00000633,LOAN0004971,2022-02-02,2022-02-01,300000,300000,0
RPM00000634,LOAN0006658,2022-10-14,2022-10-31,2000000,2000000,1
RPM00000635,LOAN0005732,2025-08-09,2025-08-08,300000,300000,0
RPM00000636,LOAN0000482,2024-05-20,2024-06-05,4000000,4000000,1
RPM00000637,LOAN0006255,2025-05-22,2025-05-31,1000000,1000000,1
RPM00000638,LOAN0002972,2023-11-22,2023-11-19,1000000,1000000,0
RPM00000639,LOAN0004905,2023-11-27,2023-11-27,2000000,2000000,0
RPM00000640,LOAN0007290,2022-12-30,2022-12-30,4000000,4000000,0
RPM00000641,LOAN0003099,2023-03-04,2023-03-03,4000000,4000000,0
RPM00000642,LOAN0003543,2025-12-05,2025-12-02,4000000,4000000,0
RPM00000643,LOAN0007496,2022-05-31,2022-05-29,4000000,4000000,0
RPM00000644,LOAN0006679,2024-01-29,2024-01-26,4000000,4000000,0
RPM00000645,LOAN0002513,2025-04-03,2025-04-14,500000,500000,1
RPM00000646,LOAN0006023,2024-08-25,2024-08-22,300000,300000,0
RPM00000647,LOAN0004161,2022-04-25,2022-05-02,4000000,2498768,1
RPM00000648,LOAN0005939,2025-08-30,2025-08-30,500000,500000,0
RPM00000649,LOAN0006903,2024-04-02,2024-04-10,500000,500000,1
RPM00000650,LOAN0004673,2024-12-25,2024-12-23,1000000,1000000,0
RPM00000651,LOAN0007708,2024-06-23,2024-06-23,4000000,4000000,0
RPM00000652,LOAN0004822,2022-06-01,2022-06-17,300000,300000,1
RPM00000653,LOAN0005137,2026-04-07,2026-04-10,4000000,4000000,1
RPM00000654,LOAN0003926,2024-07-27,2024-07-24,300000,300000,0
RPM00000655,LOAN0006691,2026-02-13,2026-03-02,500000,500000,1
RPM00000656,LOAN0002226,2023-01-27,2023-01-24,500000,500000,0
RPM00000657,LOAN0004361,2022-02-25,2022-02-24,500000,500000,0
RPM00000658,LOAN0001648,2022-08-05,2022-08-02,500000,500000,0
RPM00000659,LOAN0004025,2024-04-28,2024-04-26,500000,500000,0
RPM00000660,LOAN0000938,2022-04-10,2022-04-07,1000000,415155,0
RPM00000661,LOAN0007221,2024-04-10,2024-04-08,2000000,2000000,0
RPM00000662,LOAN0003794,2022-04-06,2022-04-28,500000,500000,1
RPM00000663,LOAN0005698,2023-04-04,2023-04-26,1000000,1000000,1
RPM00000664,LOAN0007798,2024-05-24,2024-06-10,1000000,1000000,1
RPM00000665,LOAN0005438,2025-04-14,2025-04-14,1000000,642750,0
RPM00000666,LOAN0004089,2023-10-15,2023-10-17,2000000,2000000,1
RPM00000667,LOAN0006824,2024-04-06,2024-04-24,500000,500000,1
RPM00000668,LOAN0007788,2023-11-23,2023-12-04,4000000,4000000,1
RPM00000669,LOAN0006574,2022-10-21,2022-10-20,300000,300000,0
RPM00000670,LOAN0000242,2025-02-28,2025-02-25,500000,500000,0
RPM00000671,LOAN0004116,2024-12-11,2024-12-08,300000,300000,0
RPM00000672,LOAN0002071,2022-05-20,2022-05-17,2000000,2000000,0
RPM00000673,LOAN0002704,2022-02-26,2022-02-25,300000,300000,0
RPM00000674,LOAN0000456,2024-02-29,2024-02-26,500000,500000,0
RPM00000675,LOAN0003028,2025-10-28,2025-10-25,500000,500000,0
RPM00000676,LOAN0000389,2025-08-25,2025-08-25,500000,500000,0
RPM00000677,LOAN0004633,2023-09-17,2023-09-17,1000000,1000000,0
RPM00000678,LOAN0003309,2023-04-29,2023-04-27,1000000,1000000,0
RPM00000679,LOAN0007292,2023-09-02,2023-08-30,2000000,2000000,0
RPM00000680,LOAN0003832,2024-08-16,2024-08-13,4000000,4000000,0
RPM00000681,LOAN0004963,2023-06-02,2023-06-13,1000000,1000000,1
RPM00000682,LOAN0000697,2023-07-05,2023-07-26,500000,500000,1
RPM00000683,LOAN0001921,2022-09-13,2022-09-11,500000,500000,0
RPM00000684,LOAN0001779,2024-04-26,2024-04-24,1000000,1000000,0
RPM00000685,LOAN0004162,2023-12-04,2023-12-03,2000000,2000000,0
RPM00000686,LOAN0002596,2023-05-05,2023-05-02,2000000,2000000,0
RPM00000687,LOAN0001574,2023-03-04,2023-03-04,300000,300000,0
RPM00000688,LOAN0007053,2022-08-29,2022-08-27,1000000,1000000,0
RPM00000689,LOAN0007805,2026-03-04,2026-03-07,500000,500000,1
RPM00000690,LOAN0001831,2024-11-29,2024-11-28,2000000,2000000,0
RPM00000691,LOAN0006884,2023-04-21,2023-04-21,1000000,1000000,0
RPM00000692,LOAN0002905,2025-10-13,2025-10-28,1000000,1000000,1
RPM00000693,LOAN0004931,2022-02-24,2022-02-24,1000000,1000000,0
RPM00000694,LOAN0007763,2024-10-29,2024-10-29,1000000,1000000,0
RPM00000695,LOAN0002452,2023-10-25,2023-10-22,2000000,2000000,0
RPM00000696,LOAN0005299,2025-05-20,2025-05-23,1000000,811427,1
RPM00000697,LOAN0000468,2025-07-22,2025-07-21,1000000,1000000,0
RPM00000698,LOAN0003039,2022-02-11,2022-02-08,2000000,2000000,0
RPM00000699,LOAN0005463,2023-03-20,2023-03-25,2000000,2000000,1
RPM00000700,LOAN0005306,2025-10-22,2025-10-20,2000000,2000000,0
RPM00000701,LOAN0002212,2024-08-14,2024-08-11,500000,500000,0
RPM00000702,LOAN0000097,2023-07-22,2023-07-21,2000000,2000000,0
RPM00000703,LOAN0003029,2024-10-10,2024-10-31,2000000,2000000,1
RPM00000704,LOAN0003828,2023-01-14,2023-01-14,2000000,2000000,0
RPM00000705,LOAN0007594,2023-01-16,2023-02-05,2000000,2000000,1
RPM00000706,LOAN0002846,2023-08-30,2023-08-27,4000000,4000000,0
RPM00000707,LOAN0004917,2024-08-17,2024-08-16,4000000,4000000,0
RPM00000708,LOAN0002960,2023-11-09,2023-11-09,500000,500000,0
RPM00000709,LOAN0003301,2025-03-01,2025-02-28,500000,500000,0
RPM00000710,LOAN0003610,2026-01-12,2026-01-11,1000000,792714,0
RPM00000711,LOAN0003894,2023-02-07,2023-02-06,4000000,4000000,0
